,Product Class,City,Customer Name,Sales
1873,Antimalarial,Leer,Heidenreich Group Pharmacy,638649.0
1910,Antimalarial,Maintal,Rohan and Sons Pharmaceutical Limited,637909.0
4007,Mood Stabilizers,Haan,Cremin-Zemlak Pharma Plc,637865.0
1738,Antimalarial,Gronau,Kuhic LLC Pharmaceutical Limited,636829.0
3866,Mood Stabilizers,Chojnów,Rohan Inc ,635886.0
1354,Antibiotics,Sieradz,"Runolfsson, Swaniawski and Jaskolski Pharmacy",635874.0
3847,Mood Stabilizers,Brzozów,Sauer and Sons Pharmaceutical Limited,635528.0
3606,Antiseptics,Siemiatycze,Yundt-Crona Pharmaceutical Ltd,632131.0
3130,Antiseptics,Człuchów,Veum-Kerluke Pharmacy,631734.0
2367,Antipiretics,Ciechanów,Leuschke PLC Pharmacy,631335.0
730,Analgesics,Zielona Góra,"Kshlerin, Ryan and Leuschke Pharma Plc",629267.0
4505,Mood Stabilizers,Żychlin,"Yundt, Leuschke and Ward Pharmaceutical Ltd",628591.0
3665,Antiseptics,Ustroń,Schaefer Group Pharmaceutical Limited,627822.0
3737,Antiseptics,Ziębice,"Herman, Rice and Rippin ",627209.0
464,Analgesics,Niepołomice,Schaefer-Rolfson ,627075.0
2697,Antipiretics,Mława,Reilly Ltd ,626492.0
1433,Antibiotics,Weil am Rhein,Reinger Group Pharma Plc,626371.0
513,Analgesics,Piastów,Mraz Group Pharmacy,625913.0
3436,Antiseptics,Międzyrzecz,Zemlak-Witting Pharmacy,625621.0
3729,Antiseptics,Zabrze,Ward Group Pharmaceutical Limited,624678.0
839,Antibiotics,Brzeg,"Hirthe, Williamson and Macejkovic Pharma Plc",624364.0
4252,Mood Stabilizers,Ostrołęka,Steuber Ltd Pharmacy,621438.0
1104,Antibiotics,Kwidzyn,Crona Group Pharma Plc,619460.0
1495,Antibiotics,Świdnica,Schaden-Hirthe Pharmaceutical Ltd,619249.0
4060,Mood Stabilizers,Jaworzno,"Effertz, Heaney and Tillman Pharmaceutical Ltd",619112.0
4100,Mood Stabilizers,Krapkowice,"Leuschke, Waters and Schowalter Pharmaceutical Ltd",618299.0
1893,Antimalarial,Lublin,"Zieme, Doyle and Kunze ",618274.0
1253,Antibiotics,Oświęcim,Monahan Ltd ,618197.0
849,Antibiotics,Bydgoszcz,Mills Inc Pharma Plc,617266.0
338,Analgesics,Koronowo,Rogahn-Klein Pharmacy,615744.0
3976,Mood Stabilizers,Gniew,Will and Sons Pharma Plc,614446.0
3133,Antiseptics,Darłowo,Kunze PLC Pharm,612674.0
4200,Mood Stabilizers,Nakło nad Notecią,Koss-Beier ,612577.0
2997,Antipiretics,Świdnica,Schaden-Hirthe Pharmaceutical Ltd,608784.0
2893,Antipiretics,Tarnobrzeg,Funk and Sons Pharmaceutical Limited,608645.0
2625,Antipiretics,Legnica,Buckridge-Davis ,608622.0
2190,Antimalarial,Weißenburg,"Kirlin, Hamill and Dickinson Pharma Plc",607963.0
1491,Antibiotics,Łuków,Ritchie-Rodriguez Pharm,607863.0
3748,Antiseptics,Świdnica,Schaden-Hirthe Pharmaceutical Ltd,606523.0
3310,Antiseptics,Jelcz-Laskowice,Pfannerstill Group Pharmaceutical Ltd,606299.0
3641,Antiseptics,Szczecin,"Kuphal, D'Amore and Bode Pharmaceutical Ltd",604968.0
2754,Antipiretics,Ozimek,Erdman PLC Pharmacy,604349.0
98,Analgesics,Bydgoszcz,Mills Inc Pharma Plc,603107.0
3868,Mood Stabilizers,Chrzanów,Gibson-Hill Pharma Plc,599650.0
1965,Antimalarial,Niederkassel,Gleason PLC Pharmaceutical Limited,598946.0
3432,Antiseptics,Mikołów,Funk PLC Pharmaceutical Limited,598899.0
3711,Antiseptics,Wisła,Prohaska-Kuhic Pharmacy,598009.0
1902,Antimalarial,Lörrach,Rowe PLC ,597828.0
4146,Mood Stabilizers,Lublin,"Zieme, Doyle and Kunze ",594016.0
3726,Antiseptics,Wągrowiec,D'Amore and Sons ,593732.0
3506,Antiseptics,Oświęcim,Monahan Ltd ,593677.0
2080,Antimalarial,Sangerhausen,Gottlieb-Koss Pharmacy,593416.0
3228,Antiseptics,Gorlice,Torp-Fisher Pharma Plc,592182.0
1280,Antibiotics,Pruszków,Buckridge-Strosin Pharmaceutical Limited,591290.0
2013,Antimalarial,Pforzheim,Bashirian Group ,590463.0
498,Analgesics,Ostrów Mazowiecka,"Denesik, Walter and Beatty Pharma Plc",590257.0
3094,Antiseptics,Brzesko,Abernathy Group Pharmaceutical Limited,590124.0
2889,Antipiretics,Suwałki,"Roob, Ernser and Kub Pharmaceutical Limited",589599.0
2998,Antipiretics,Świdnik,Feest-Kshlerin Pharmaceutical Ltd,587790.0
4088,Mood Stabilizers,Kobyłka,Senger-Kirlin Pharmacy,586824.0
1558,Antimalarial,Biała Podlaska,"Haag, Bradtke and Terry Pharmacy",586114.0
1726,Antimalarial,Gorlice,Torp-Fisher Pharma Plc,586037.0
2659,Antipiretics,Lębork,Bosco-Marquardt Pharm,585538.0
2030,Antimalarial,Prudnik,Balistreri Group Pharmaceutical Ltd,584144.0
4408,Mood Stabilizers,Tychy,Schulist-Zulauf Pharm,583496.0
1388,Antibiotics,Szczecin,"Kuphal, D'Amore and Bode Pharmaceutical Ltd",583367.0
4289,Mood Stabilizers,Pułtusk,"Hills, Stroman and Ernser Pharm",582659.0
1625,Antimalarial,Cuxhaven,Zemlak-Witting ,581687.0
3750,Antiseptics,Świecie,Feest PLC ,581181.0
2852,Antipiretics,Siedlce,"Moen, Murazik and Smith ",579494.0
304,Analgesics,Jawor,Kozey-Schroeder ,579078.0
843,Antibiotics,Brzozów,Sauer and Sons Pharmaceutical Limited,577422.0
989,Antibiotics,Grudziądz,"Schowalter, Runolfsson and VonRueden Pharmaceutical Ltd",576736.0
473,Analgesics,Nowy Targ,"Brakus, Rempel and Harber Pharma Plc",575385.0
1848,Antimalarial,Krefeld,Sipes and Sons Pharmaceutical Limited,574945.0
2559,Antipiretics,Jelcz-Laskowice,Pfannerstill Group Pharmaceutical Ltd,574779.0
3308,Antiseptics,Jawor,Kozey-Schroeder ,574246.0
3002,Antipiretics,Żary,Hayes-Kilback Pharmaceutical Ltd,574184.0
390,Analgesics,Lubartów,"Bogan, Jacobs and Kris Pharmacy",572170.0
1177,Antibiotics,Miastko,Cassin PLC Pharmacy,572102.0
2178,Antimalarial,Warsaw,Welch-Langworth ,570924.0
3376,Antiseptics,Legnica,Buckridge-Davis ,567963.0
1166,Antibiotics,Mechernich,Sauer and Sons ,566929.0
1578,Antimalarial,Bornheim,Okuneva-Corkery Pharma Plc,566639.0
1556,Antimalarial,Bełchatów,"Grimes, Jacobs and Durgan Pharm",566495.0
637,Analgesics,Szczecin,"Kuphal, D'Amore and Bode Pharmaceutical Ltd",563603.0
4496,Mood Stabilizers,Łódź,Nader-Gaylord Pharmaceutical Ltd,562848.0
1359,Antibiotics,Sobótka,Nader-Gaylord Pharmaceutical Limited,561643.0
3338,Antiseptics,Konstancin-Jeziorna,Leffler-Russel Pharm,560435.0
742,Analgesics,Łęczna,"Paucek, Keeling and Bruen Pharm",558767.0
4454,Mood Stabilizers,Wieliczka,"Lebsack, Yost and Heller Pharmaceutical Limited",557929.0
3435,Antiseptics,Międzyrzec Podlaski,Denesik-Hintz Pharm,557016.0
4415,Mood Stabilizers,Ustka,Powlowski-Buckridge Pharma Plc,556438.0
1565,Antimalarial,Bielsko-Biała,"Heathcote, Grant and Witting Pharm",555172.0
3490,Antiseptics,Olecko,Runte-Marquardt Pharmaceutical Ltd,554443.0
2308,Antipiretics,Bełżyce,Daugherty-Rempel Pharma Plc,553423.0
1489,Antibiotics,Łańcut,Vandervort LLC Pharma Plc,552265.0
744,Analgesics,Świdnica,Schaden-Hirthe Pharmaceutical Ltd,550594.0
2593,Antipiretics,Kostrzyn nad Odrą,Okuneva-Corkery ,550432.0
1231,Antibiotics,Oborniki,Kuhic LLC Pharma Plc,548916.0
240,Analgesics,Gryfów Śląski,Hansen Group Pharm,547909.0
91,Analgesics,Brzeszcze,Gottlieb-Cruickshank Pharma Plc,547653.0
4096,Mood Stabilizers,Koszalin,Zemlak Group Pharmaceutical Limited,547218.0
3103,Antiseptics,Bytom,Lockman-Welch Pharm,543192.0
1468,Antibiotics,Wschowa,"Kub, Von and Herzog Pharmacy",542505.0
809,Antibiotics,Białystok,Jast-Cruickshank Pharma Plc,541905.0
4161,Mood Stabilizers,Lębork,Bosco-Marquardt Pharm,541588.0
113,Analgesics,Chrzanów,Gibson-Hill Pharma Plc,541336.0
3397,Antiseptics,Lubsko,Herman-Koss Pharm,539715.0
2796,Antipiretics,Rawa Mazowiecka,"Erdman, Senger and Oberbrunner Pharm",538359.0
1723,Antimalarial,Gniew,Will and Sons Pharma Plc,537992.0
4485,Mood Stabilizers,Zielona Góra,"Kshlerin, Ryan and Leuschke Pharma Plc",537075.0
2236,Antimalarial,Zweibrücken,Lockman-Welch Pharmaceutical Limited,536978.0
1140,Antibiotics,Lubaczów,Mante-Grady Pharm,536179.0
2094,Antimalarial,Schwerte,Franecki Inc Pharma Plc,535028.0
2749,Antipiretics,Ostrowiec Świętokrzyski,Kling Inc Pharmaceutical Ltd,533262.0
3494,Antiseptics,Opole,Haley PLC Pharmaceutical Limited,532830.0
2978,Antipiretics,Zabrze,Ward Group Pharmaceutical Limited,531728.0
100,Analgesics,Bytów,Bayer LLC Pharmaceutical Ltd,531004.0
2992,Antipiretics,Łomża,Moore PLC Pharmaceutical Ltd,528233.0
2241,Antimalarial,Łomża,Moore PLC Pharmaceutical Ltd,526301.0
1891,Antimalarial,Lubaczów,Mante-Grady Pharm,526047.0
92,Analgesics,Brzozów,Sauer and Sons Pharmaceutical Limited,525149.0
2783,Antipiretics,Przemyśl,Streich PLC Pharmaceutical Limited,524706.0
2645,Antipiretics,Luboń,"Buckridge, Dach and Carroll Pharmaceutical Limited",524667.0
1480,Antibiotics,Zgorzelec,"Buckridge, Hand and Hyatt Pharma Plc",523963.0
2556,Antipiretics,Jarosław,"Upton, Abernathy and Goodwin Pharmaceutical Ltd",523242.0
2820,Antipiretics,Rybnik,Medhurst-Beer Pharmaceutical Limited,523121.0
733,Analgesics,Ziębice,"Herman, Rice and Rippin ",522239.0
636,Analgesics,Suwałki,"Roob, Ernser and Kub Pharmaceutical Limited",521815.0
1373,Antibiotics,Starogard Gdański,"Ondricka, Rosenbaum and Beahan ",521075.0
2685,Antipiretics,Międzyrzecz,Zemlak-Witting Pharmacy,520133.0
1110,Antibiotics,Kęty,Rowe PLC Pharmaceutical Ltd,519669.0
2201,Antimalarial,Wieliczka,"Lebsack, Yost and Heller Pharmaceutical Limited",517505.0
1584,Antimalarial,Bremen,Mills Inc Pharmacy,516697.0
3345,Antiseptics,Koszalin,Zemlak Group Pharmaceutical Limited,515177.0
716,Analgesics,Wrocław,Lesch PLC Pharmacy,514693.0
717,Analgesics,Wschowa,"Kub, Von and Herzog Pharmacy",514370.0
2782,Antipiretics,Pruszków,Buckridge-Strosin Pharmaceutical Limited,513775.0
488,Analgesics,Olsztyn,Keeling LLC Pharmacy,513625.0
2051,Antimalarial,Reszel,"Kertzmann, Quitzon and Harris Pharma Plc",512962.0
904,Antibiotics,Dąbrowa Górnicza,"Schinner, Gaylord and Treutel Pharmaceutical Ltd",512814.0
238,Analgesics,Grudziądz,"Schowalter, Runolfsson and VonRueden Pharmaceutical Ltd",512670.0
1680,Antimalarial,Ełk,Balistreri-Watsica Pharmacy,512519.0
3120,Antiseptics,Cieszyn,Leannon-West Pharmacy,512386.0
4254,Mood Stabilizers,Otwock,"Casper, Hyatt and Jakubowski Pharmaceutical Limited",512129.0
3102,Antiseptics,Bydgoszcz,Mills Inc Pharma Plc,511097.0
3654,Antiseptics,Trzebnica,Hartmann-Wolf ,510419.0
3096,Antiseptics,Brzozów,Sauer and Sons Pharmaceutical Limited,509379.0
1887,Antimalarial,Lingen,Leffler-Russel Pharmaceutical Ltd,509046.0
3242,Antiseptics,Grudziądz,"Schowalter, Runolfsson and VonRueden Pharmaceutical Ltd",508399.0
1222,Antibiotics,Nowa Sól,"Sanford, Franecki and Greenholt ",507910.0
3809,Mood Stabilizers,Bełchatów,"Grimes, Jacobs and Durgan Pharm",506931.0
350,Analgesics,Krzeszowice,Gerlach LLC ,506523.0
2885,Antipiretics,Strzegom,Hermiston LLC ,506182.0
4105,Mood Stabilizers,Krzeszowice,Gerlach LLC ,505581.0
2895,Antipiretics,Tarnów,Lemke Ltd Pharm,505228.0
501,Analgesics,Ozimek,Erdman PLC Pharmacy,505097.0
1938,Antimalarial,Mysłowice,Fritsch-Hauck Pharma Plc,503934.0
342,Analgesics,Kołobrzeg,Botsford and Sons Pharmaceutical Ltd,503542.0
2247,Antimalarial,Świdnik,Feest-Kshlerin Pharmaceutical Ltd,503417.0
303,Analgesics,Jarosław,"Upton, Abernathy and Goodwin Pharmaceutical Ltd",503253.0
4362,Mood Stabilizers,Skierniewice,Stanton-Cole ,502104.0
3344,Antiseptics,Kostrzyn nad Odrą,Okuneva-Corkery ,501119.0
1458,Antibiotics,Wisła,Prohaska-Kuhic Pharmacy,500495.0
3092,Antiseptics,Brzeg,"Hirthe, Williamson and Macejkovic Pharma Plc",499595.0
905,Antibiotics,Dęblin,Doyle-Tillman Pharmaceutical Ltd,497612.0
1411,Antibiotics,Ustka,Powlowski-Buckridge Pharma Plc,497004.0
1093,Antibiotics,Kołobrzeg,Botsford and Sons Pharmaceutical Ltd,496628.0
4109,Mood Stabilizers,Kórnik,"McClure, Zemlak and Dibbert Pharmaceutical Limited",494976.0
2890,Antipiretics,Szczecin,"Kuphal, D'Amore and Bode Pharmaceutical Ltd",493841.0
2036,Antimalarial,Pułtusk,"Hills, Stroman and Ernser Pharm",493471.0
2018,Antimalarial,Pirmasens,Prohaska-Kuhic Pharma Plc,493268.0
750,Analgesics,Żychlin,"Yundt, Leuschke and Ward Pharmaceutical Ltd",492184.0
608,Analgesics,Sobótka,Nader-Gaylord Pharmaceutical Limited,492177.0
3060,Antiseptics,Biała Podlaska,"Haag, Bradtke and Terry Pharmacy",490304.0
4433,Mood Stabilizers,Wałbrzych,"Nolan, DuBuque and Schultz Pharm",490136.0
1847,Antimalarial,Krapkowice,"Leuschke, Waters and Schowalter Pharmaceutical Ltd",489730.0
1884,Antimalarial,Lichtenfels,Kris LLC Pharmaceutical Ltd,489360.0
2565,Antipiretics,Kalisz,"Towne, Cummerata and Blanda Pharm",489313.0
3743,Antiseptics,Łomża,Moore PLC Pharmaceutical Ltd,488234.0
1275,Antibiotics,Poznań,Will and Sons Pharmaceutical Limited,487176.0
4217,Mood Stabilizers,Nidzica,Miller-Satterfield Pharma Plc,486876.0
3466,Antiseptics,Nidzica,Miller-Satterfield Pharma Plc,486408.0
221,Analgesics,Gniew,Will and Sons Pharma Plc,486123.0
4479,Mood Stabilizers,Włocławek,Beier PLC Pharmacy,486091.0
724,Analgesics,Włocławek,Beier PLC Pharmacy,486073.0
4145,Mood Stabilizers,Lubartów,"Bogan, Jacobs and Kris Pharmacy",485420.0
3475,Antiseptics,Nowa Sól,"Sanford, Franecki and Greenholt ",485396.0
756,Antibiotics,Ahlen,Pfeffer-Kirlin Pharmacy,483379.0
497,Analgesics,Ostrołęka,Steuber Ltd Pharmacy,483350.0
726,Analgesics,Zakopane,Emard-O'Connell Pharmacy,481638.0
2493,Antipiretics,Gryfów Śląski,Hansen Group Pharm,481449.0
4304,Mood Stabilizers,Reszel,"Kertzmann, Quitzon and Harris Pharma Plc",481180.0
4199,Mood Stabilizers,Mława,Reilly Ltd ,480743.0
1473,Antibiotics,Wągrowiec,D'Amore and Sons ,480625.0
1653,Antimalarial,Düren,Stanton-Cole Pharmacy,479720.0
4378,Mood Stabilizers,Stary Sącz,Crist Inc ,478778.0
349,Analgesics,Krynica,Rohan PLC Pharmaceutical Limited,478130.0
1594,Antimalarial,Brzozów,Sauer and Sons Pharmaceutical Limited,477697.0
3603,Antiseptics,Siedlce,"Moen, Murazik and Smith ",477592.0
538,Analgesics,Radom,Breitenberg-Kuhn Pharmacy,476728.0
3479,Antiseptics,Nysa,Schmitt LLC Pharm,476154.0
2584,Antipiretics,Kluczbork,West Group Pharmacy,476073.0
3824,Mood Stabilizers,Biłgoraj,"Spinka, Schowalter and Conn Pharmaceutical Limited",474238.0
3529,Antiseptics,Połaniec,Lockman Ltd ,473908.0
850,Antibiotics,Bytom,Lockman-Welch Pharm,473079.0
4187,Mood Stabilizers,Międzyrzecz,Zemlak-Witting Pharmacy,472660.0
2728,Antipiretics,Nysa,Schmitt LLC Pharm,472327.0
3226,Antiseptics,Gniezno,"Hansen, Fadel and Schroeder Pharm",471775.0
3977,Mood Stabilizers,Gniezno,"Hansen, Fadel and Schroeder Pharm",471652.0
1971,Antimalarial,Nordhorn,"Denesik, Walter and Beatty ",466727.0
471,Analgesics,Nowa Sól,"Sanford, Franecki and Greenholt ",466638.0
235,Analgesics,Grodzisk Mazowiecki,Schimmel-Waelchi Pharmaceutical Ltd,466180.0
1820,Antimalarial,Katowice,Waelchi LLC Pharmacy,465358.0
641,Analgesics,Tarnowskie Góry,Block-Romaguera Pharmaceutical Limited,465076.0
4369,Mood Stabilizers,Sopot,"Romaguera, Moen and Hagenes Pharmaceutical Limited",464995.0
4321,Mood Stabilizers,Rumia,"Greenholt, Donnelly and O'Reilly Pharmaceutical Limited",464225.0
3128,Antiseptics,Czeladź,Barton Ltd Pharma Plc,462123.0
2368,Antipiretics,Ciechocinek,"Parisian, Hagenes and Skiles Pharma Plc",461963.0
2860,Antipiretics,Skierniewice,Stanton-Cole ,458956.0
2412,Antipiretics,Elbląg,Osinski-Collins Pharmaceutical Ltd,457737.0
861,Antibiotics,Chełmża,"Balistreri, Torp and Gulgowski Pharmacy",457208.0
2377,Antipiretics,Czeladź,Barton Ltd Pharma Plc,454537.0
1215,Antibiotics,Niepołomice,Schaefer-Rolfson ,454382.0
3842,Mood Stabilizers,Brwinów,Carter-Conn Pharma Plc,453045.0
3393,Antiseptics,Lubaczów,Mante-Grady Pharm,452691.0
1751,Antimalarial,Głubczyce,"Gerhold, Mills and Effertz Pharm",452391.0
1387,Antibiotics,Suwałki,"Roob, Ernser and Kub Pharmaceutical Limited",451172.0
2138,Antimalarial,Suwałki,"Roob, Ernser and Kub Pharmaceutical Limited",450696.0
838,Antibiotics,Brwinów,Carter-Conn Pharma Plc,449185.0
2504,Antipiretics,Głuszyca,Lesch PLC Pharmaceutical Ltd,449155.0
3505,Antiseptics,Ozimek,Erdman PLC Pharmacy,449124.0
499,Analgesics,Otwock,"Casper, Hyatt and Jakubowski Pharmaceutical Limited",448950.0
1845,Antimalarial,Kościan,"Koch, Borer and Hagenes ",448018.0
1816,Antimalarial,Kamień Pomorski,Schaefer LLC Pharmacy,447277.0
3395,Antiseptics,Lublin,"Zieme, Doyle and Kunze ",446206.0
496,Analgesics,Ostrowiec Świętokrzyski,Kling Inc Pharmaceutical Ltd,445796.0
108,Analgesics,Chełm,Kutch-Marks Pharm,445738.0
1095,Antibiotics,Kraków,Bashirian-Kassulke Pharma Plc,444836.0
2560,Antipiretics,Jelenia Góra,Parisian Ltd Pharm,444594.0
1402,Antibiotics,Trzemeszno,Romaguera-Fay Pharmaceutical Limited,443499.0
3855,Mood Stabilizers,Bytów,Bayer LLC Pharmaceutical Ltd,443403.0
2492,Antipiretics,Gryfino,"Johnson, Friesen and Torphy Pharma Plc",442183.0
225,Analgesics,Gorzów Wielkopolski,Raynor-Graham Pharmaceutical Limited,441573.0
1628,Antimalarial,Człuchów,Veum-Kerluke Pharmacy,441287.0
4069,Mood Stabilizers,Kamień Pomorski,Schaefer LLC Pharmacy,440258.0
651,Analgesics,Trzemeszno,Romaguera-Fay Pharmaceutical Limited,440235.0
4363,Mood Stabilizers,Sobótka,Nader-Gaylord Pharmaceutical Limited,438647.0
3074,Antiseptics,Bochnia,Hermiston and Sons Pharma Plc,437728.0
2651,Antipiretics,Lwówek Śląski,Koss Ltd Pharmaceutical Limited,437357.0
4406,Mood Stabilizers,Trzemeszno,Romaguera-Fay Pharmaceutical Limited,437205.0
2148,Antimalarial,Toruń,"Crist, Wisoky and Nolan Pharmaceutical Ltd",435591.0
4472,Mood Stabilizers,Wschowa,"Kub, Von and Herzog Pharmacy",434137.0
3309,Antiseptics,Jaworzno,"Effertz, Heaney and Tillman Pharmaceutical Ltd",433212.0
1161,Antibiotics,Malbork,"Nitzsche, Effertz and Maggio Pharmacy",432675.0
67,Analgesics,Biskupiec,Lindgren-Simonis Pharm,432413.0
2228,Antimalarial,Zakopane,Emard-O'Connell Pharmacy,432194.0
432,Analgesics,Międzyrzecz,Zemlak-Witting Pharmacy,430812.0
2676,Antipiretics,Merzig,Feest-Kshlerin Pharma Plc,430298.0
1627,Antimalarial,Częstochowa,McCullough LLC Pharma Plc,429893.0
2406,Antipiretics,Dąbrowa Górnicza,"Schinner, Gaylord and Treutel Pharmaceutical Ltd",429646.0
3535,Antiseptics,Przeworsk,Spencer-Jerde Pharmacy,429637.0
2929,Antipiretics,Warsaw,Welch-Langworth ,429599.0
344,Analgesics,Kraków,Bashirian-Kassulke Pharma Plc,429394.0
1977,Antimalarial,Nysa,Schmitt LLC Pharm,428348.0
4293,Mood Stabilizers,Radom,Breitenberg-Kuhn Pharmacy,428303.0
3642,Antiseptics,Szczytno,Pfeffer-Hodkiewicz Pharmaceutical Ltd,427759.0
4226,Mood Stabilizers,Nowa Sól,"Sanford, Franecki and Greenholt ",426853.0
2333,Antipiretics,Braniewo,Trantow LLC Pharma Plc,426681.0
2567,Antipiretics,Kamień Pomorski,Schaefer LLC Pharmacy,425316.0
1806,Antimalarial,Jawor,Kozey-Schroeder ,424307.0
1465,Antibiotics,Wolsztyn,Feest-Roob Pharmaceutical Ltd,423961.0
2821,Antipiretics,Rypin,"Beer, Kohler and Beatty Pharmaceutical Ltd",423628.0
426,Analgesics,Miastko,Cassin PLC Pharmacy,422660.0
4498,Mood Stabilizers,Łęczyca,"Beahan, Littel and Ondricka Pharmacy",421355.0
1661,Antimalarial,Elbląg,Osinski-Collins Pharmaceutical Ltd,421331.0
3996,Mood Stabilizers,Gubin,Wolff Group Pharm,421314.0
1285,Antibiotics,Pułtusk,"Hills, Stroman and Ernser Pharm",421042.0
1768,Antimalarial,Heide,Heller-Abernathy Pharma Plc,420678.0
3626,Antiseptics,Starogard Gdański,"Ondricka, Rosenbaum and Beahan ",420605.0
3752,Antiseptics,Świnoujście,Ondricka Ltd Pharmacy,420565.0
3811,Mood Stabilizers,Biała Podlaska,"Haag, Bradtke and Terry Pharmacy",420468.0
2742,Antipiretics,Opoczno,Kertzmann-Ward Pharma Plc,420144.0
1315,Antibiotics,Ruda Śląska,"Bernier, Murphy and Rau Pharmaceutical Ltd",420135.0
3255,Antiseptics,Głuszyca,Lesch PLC Pharmaceutical Ltd,419614.0
2766,Antipiretics,Piastów,Mraz Group Pharmacy,419570.0
1320,Antibiotics,Rzeszów,Heidenreich Group Pharmaceutical Ltd,418879.0
2216,Antimalarial,Wolsztyn,Feest-Roob Pharmaceutical Ltd,418331.0
4270,Mood Stabilizers,Piotrków Trybunalski,Mann-Waelchi Pharm,418102.0
502,Analgesics,Oświęcim,Monahan Ltd ,417651.0
3349,Antiseptics,Krapkowice,"Leuschke, Waters and Schowalter Pharmaceutical Ltd",417623.0
4183,Mood Stabilizers,Mikołów,Funk PLC Pharmaceutical Limited,417327.0
3995,Mood Stabilizers,Gryfów Śląski,Hansen Group Pharm,416927.0
3225,Antiseptics,Gniew,Will and Sons Pharma Plc,416747.0
4494,Mood Stabilizers,Łomża,Moore PLC Pharmaceutical Ltd,416589.0
4165,Mood Stabilizers,Malbork,"Nitzsche, Effertz and Maggio Pharmacy",416498.0
62,Analgesics,Bielsk Podlaski,Kozey Ltd Pharmaceutical Ltd,415754.0
2004,Antimalarial,Oświęcim,Monahan Ltd ,415738.0
827,Antibiotics,Bornheim,Okuneva-Corkery Pharma Plc,415683.0
1990,Antimalarial,Olsztyn,Keeling LLC Pharmacy,415403.0
3933,Mood Stabilizers,Ełk,Balistreri-Watsica Pharmacy,415033.0
1084,Antibiotics,Kobyłka,Senger-Kirlin Pharmacy,414595.0
2311,Antipiretics,Białystok,Jast-Cruickshank Pharma Plc,414532.0
3870,Mood Stabilizers,Ciechocinek,"Parisian, Hagenes and Skiles Pharma Plc",413655.0
1928,Antimalarial,Miastko,Cassin PLC Pharmacy,410547.0
340,Analgesics,Kostrzyn nad Odrą,Okuneva-Corkery ,410345.0
1488,Antibiotics,Łaziska Górne,"Hahn, Rutherford and Gislason Pharmaceutical Limited",410155.0
3533,Antiseptics,Pruszków,Buckridge-Strosin Pharmaceutical Limited,410058.0
530,Analgesics,Przemyśl,Streich PLC Pharmaceutical Limited,409851.0
3867,Mood Stabilizers,Chorzów,Walsh-Brown Pharmacy,409831.0
1894,Antimalarial,Luboń,"Buckridge, Dach and Carroll Pharmaceutical Limited",409614.0
2035,Antimalarial,Puławy,"Cormier, Dietrich and Zulauf Pharma Plc",409543.0
129,Analgesics,Darłowo,Kunze PLC Pharm,409110.0
2475,Antipiretics,Gniezno,"Hansen, Fadel and Schroeder Pharm",408954.0
1572,Antimalarial,Bochnia,Hermiston and Sons Pharma Plc,408655.0
2788,Antipiretics,Płock,"Wiegand, Jast and Yost Pharma Plc",408185.0
125,Analgesics,Częstochowa,McCullough LLC Pharma Plc,407915.0
736,Analgesics,Złotoryja,Fadel-West ,407121.0
3817,Mood Stabilizers,Bielsk Podlaski,Kozey Ltd Pharmaceutical Ltd,406699.0
354,Analgesics,Kórnik,"McClure, Zemlak and Dibbert Pharmaceutical Limited",406298.0
3993,Mood Stabilizers,Grudziądz,"Schowalter, Runolfsson and VonRueden Pharmaceutical Ltd",405752.0
1054,Antibiotics,Jarosław,"Upton, Abernathy and Goodwin Pharmaceutical Ltd",405599.0
1005,Antibiotics,Hajnówka,Barrows Inc ,404623.0
